pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn,librarian_yn,land_avl_yn,kitchen_garden_yn,staff_qtr_yn,tinkering_lab_yn,boarding_pri_yn,boarding_upr_yn,boarding_sec_yn,boarding_hsec_yn,cyber_safety,psycho_social,enrichment_activities
9285948,3,1,1,5,3,0,3,0,0,2,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,9,9,9,9,9,9,7,0,1
1963162,3,4,3,2,7,6,0,5,2,2,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,2,4,4,4,4,4,4,4,4,2,1,2,0,0,5,0,0,0,2,1,2,1,2,3,2,1,1,2,2,9,9,2,2,154,0,1
5216242,3,1,1,5,3,2,3,0,0,1,1,1,2,2,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,6,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,0,0,2
3711887,3,5,3,2,5,2,5,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,1,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
2808694,3,7,2,5,7,3,5,2,0,1,3,3,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,4,4,4,4,4,4,4,4,4,1,1,0,0,6,0,0,0,1,0,3,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
3641789,3,1,1,5,3,1,3,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,2,0,0,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
8394767,3,1,1,2,2,1,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
9084831,3,1,1,5,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,1,2,1,1,9,9,9,9,9,9,16,16,1
7863935,3,3,3,5,6,6,6,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,2,1,1,3,2,1,1,2,2,9,9,2,9,0,0,1
5832730,3,1,1,7,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,5,5,1
7418666,3,1,1,2,3,4,2,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,1,1,1,1,3,2,2,1,9,9,9,9,9,9,0,0,1
6560324,3,2,0,5,2,3,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,2,1,2,3,2,1,1,2,2,9,9,2,9,33,33,1
2258670,3,3,3,1,3,3,3,0,0,1,1,0,1,1,1,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,1,2,1,9,9,2,9,9,9,28,28,1
1711624,3,5,4,5,8,4,3,1,4,2,2,1,2,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,2,2,2,2,2,3,3,3,3,2,2,9,0,0,4,0,0,0,3,0,1,1,2,3,2,1,1,2,2,9,9,2,2,45,0,1
4442398,3,1,1,1,2,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,6,6,1
4673452,3,1,1,2,3,2,0,0,3,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,8,0,1
4325108,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
8182605,3,2,2,2,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,20,20,1
4931706,3,1,1,5,2,1,2,0,0,1,1,1,1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,7,0,1
2854106,3,1,1,2,4,2,3,1,0,1,2,1,2,1,0,0,1,1,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,6,0,0,0,0,1,1,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
7493766,3,1,1,1,2,4,2,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,3,0,0,0,0,0,0,1,1,3,2,2,1,9,9,2,9,9,9,15,0,1
1649026,3,1,1,1,2,1,2,0,0,1,2,2,2,2,1,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,1,1,0,0,0,0,1,0,1,2,3,2,2,1,9,9,2,9,9,9,13,13,1
3903328,3,1,1,2,2,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,5,5,1
6310921,3,1,1,2,2,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
3449472,3,1,1,2,3,2,3,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,17,17,1
5586389,3,1,1,2,3,2,0,0,3,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,11,11,1
2090125,3,1,1,5,7,2,7,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,2,4,4,4,4,4,4,4,4,3,2,9,0,0,4,0,1,0,1,1,1,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
2769459,3,7,7,2,7,7,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,4,4,4,4,4,4,4,4,4,1,1,0,0,4,0,0,0,2,1,2,1,2,3,2,1,1,2,2,9,9,2,2,68,67,1
5619887,3,1,1,5,3,3,0,0,3,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,2,0,1
2392310,3,1,1,5,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,10,10,1
7665792,3,1,1,2,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,6,6,1
7476487,3,3,2,3,9,3,4,4,1,2,1,1,2,1,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,2,2,2,4,4,2,4,4,4,1,2,1,0,2,0,0,0,0,1,1,1,1,3,2,1,1,2,2,9,9,2,2,133,0,1
1009881,3,1,1,1,2,3,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,2,2,3,2,1,1,9,9,2,9,9,9,5,5,1
1233490,3,6,6,7,10,10,8,0,2,1,2,0,4,4,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,9,1,1,2,1,3,3,3,4,4,4,4,4,2,2,9,1,0,4,0,0,0,1,1,2,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
9143797,3,1,1,1,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,9,0,1
2899393,3,4,4,5,4,2,3,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,28,28,1
9829271,3,4,4,5,4,2,2,2,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1
7620821,3,1,1,2,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
9737414,3,2,2,5,13,6,9,2,2,1,2,1,2,1,1,1,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,2,2,2,2,2,4,4,4,4,2,9,0,0,4,0,1,0,1,1,1,1,2,1,2,1,1,2,2,9,9,2,2,175,175,1
8904970,3,1,1,2,2,1,2,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
7369635,3,1,0,2,2,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,4,4,1
2600357,3,1,1,2,2,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
1272782,3,16,13,7,16,7,0,4,12,2,1,1,4,4,0,0,0,0,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,2,2,2,2,3,3,2,3,3,2,1,1,0,0,2,0,0,0,1,0,1,1,1,3,2,1,1,2,2,9,9,2,2,0,0,1
5443985,3,2,2,5,3,3,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,0,1,1,2,1,1,3,2,1,1,2,2,9,9,2,9,46,43,1
4836894,3,1,1,5,3,4,3,0,0,1,1,1,2,2,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,7,0,0,0,2,0,1,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1
7480035,3,1,1,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,13,0,1
8903752,3,1,1,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2
3144528,3,2,2,4,5,2,2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,2,1,1,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1
9911458,3,2,2,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,10,10,1
8611034,3,1,1,7,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,10,10,1
1797898,3,1,0,5,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,4,0,1
4417988,3,1,1,1,2,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
8577942,3,2,2,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,8,8,1
2162195,3,1,1,2,3,3,2,1,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,1,2,3,2,1,1,9,9,9,9,9,9,3,0,1
2338338,3,2,2,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2
9259484,3,1,1,5,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,2,2,2
8768069,3,1,0,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
6156417,3,2,2,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,26,26,1
1758912,3,1,1,1,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
3907543,3,1,1,5,2,1,2,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1
5869425,3,10,10,5,10,10,10,0,0,2,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,4,4,4,4,4,4,4,4,4,2,9,0,0,2,0,0,0,1,1,1,1,2,3,2,1,1,2,2,9,9,2,2,179,0,1
7052231,3,2,1,2,3,3,0,3,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,13,0,1
3048866,3,1,1,1,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,9,9,9,9,0,0,1
5255136,3,1,1,1,3,1,2,0,1,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1
9250615,3,1,1,2,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,9,9,2,9,9,9,7,0,1
1386632,3,1,1,2,2,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2
1688315,3,1,0,5,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,17,15,1
4170046,3,1,1,2,2,2,0,2,0,1,2,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
5739919,3,1,1,2,2,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,10,0,1
4792808,3,1,1,5,2,1,0,2,0,1,1,0,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,9,9,2,9,9,9,0,0,1
3808140,3,1,1,2,2,2,2,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2
3873987,3,3,3,1,3,3,3,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
8146543,3,1,1,5,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
8971691,3,1,1,3,2,2,0,1,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,1,2,3,2,1,1,9,9,2,9,9,9,8,0,1
3834809,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
8618165,3,10,10,5,10,1,4,3,3,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,1,2,1,2,2,2,2,4,4,4,4,4,1,1,0,0,5,0,0,0,1,1,3,1,2,3,2,1,1,2,2,9,9,2,2,46,0,1
2454904,3,3,3,5,4,1,4,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,3,3,3,3,1,3,3,3,3,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,2,2,2,9,9,2,2,5,5,1
8618675,3,2,2,7,5,5,5,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,19,19,1
5786865,3,1,1,2,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,3,2,2,1,9,9,9,9,9,9,0,0,1
8997235,3,4,3,5,8,10,8,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,9,0,0,3,0,0,0,2,1,1,1,2,3,2,1,1,2,2,9,9,2,2,68,0,1
