_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour,level_score,rate_score,risk_score,risk_category
53688,53688,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 20:00:00,58.42,2.210000000000001,0.25,8.840000000000003,70,70,70.0,HIGH
53689,53689,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 20:15:00,60.31,1.8900000000000008,0.25,7.560000000000002,70,70,70.0,HIGH
53690,53690,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 20:30:00,55.91,-4.400000000000006,0.25,-17.600000000000023,70,70,70.0,HIGH
53691,53691,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 20:45:00,60.18,4.270000000000003,0.25,17.080000000000013,70,70,70.0,HIGH
53692,53692,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 21:00:00,57.42,-2.759999999999998,0.25,-11.039999999999992,70,70,70.0,HIGH
53693,53693,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 21:15:00,57.91,0.4899999999999949,0.25,1.9599999999999795,70,40,58.0,MODERATE
53694,53694,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 21:30:00,61.72,3.8100000000000014,0.25,15.240000000000007,70,70,70.0,HIGH
53695,53695,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 21:45:00,64.57,2.8499999999999943,0.25,11.399999999999975,70,70,70.0,HIGH
53696,53696,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 22:00:00,64.75,0.1800000000000068,0.25,0.7200000000000273,70,10,46.0,MODERATE
53697,53697,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 22:15:00,66.75,2.0,0.25,8.0,70,70,70.0,HIGH
53698,53698,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 22:30:00,67.48,0.730000000000004,0.25,2.920000000000016,70,40,58.0,MODERATE
53699,53699,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 22:45:00,91.24,23.75999999999999,0.25,95.03999999999996,70,90,78.0,HIGH
53700,53700,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 23:00:00,83.71,-7.530000000000001,0.25,-30.120000000000005,70,70,70.0,HIGH
53701,53701,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 23:15:00,83.01,-0.6999999999999886,0.25,-2.7999999999999545,70,40,58.0,MODERATE
53702,53702,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 23:30:00,84.0,0.9899999999999948,0.25,3.95999999999998,70,70,70.0,HIGH
53703,53703,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-10 23:45:00,80.03,-3.969999999999999,0.25,-15.879999999999995,70,70,70.0,HIGH
53704,53704,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 00:00:00,84.2,4.170000000000002,0.25,16.680000000000007,70,70,70.0,HIGH
53705,53705,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 00:15:00,93.96,9.759999999999993,0.25,39.03999999999997,70,90,78.0,HIGH
53706,53706,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 00:30:00,94.03,0.0700000000000073,0.25,0.2800000000000295,70,10,46.0,MODERATE
53707,53707,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 00:45:00,96.92,2.890000000000001,0.25,11.560000000000002,70,70,70.0,HIGH
53708,53708,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 01:00:00,91.46,-5.460000000000008,0.25,-21.840000000000032,70,70,70.0,HIGH
53709,53709,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 01:15:00,87.44,-4.019999999999996,0.25,-16.079999999999984,70,70,70.0,HIGH
53710,53710,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 01:30:00,80.98,-6.459999999999994,0.25,-25.83999999999997,70,70,70.0,HIGH
53711,53711,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 01:45:00,83.79,2.8100000000000023,0.25,11.240000000000007,70,70,70.0,HIGH
53712,53712,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 02:00:00,80.57,-3.220000000000013,0.25,-12.880000000000052,70,70,70.0,HIGH
53713,53713,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 02:15:00,75.74,-4.829999999999998,0.25,-19.319999999999997,70,70,70.0,HIGH
53714,53714,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 02:30:00,76.34,0.6000000000000085,0.25,2.400000000000034,70,40,58.0,MODERATE
53715,53715,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 02:45:00,67.37,-8.969999999999999,0.25,-35.879999999999995,70,90,78.0,HIGH
53716,53716,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 03:00:00,66.19,-1.1800000000000068,0.25,-4.720000000000027,70,70,70.0,HIGH
53717,53717,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 03:15:00,63.33,-2.8599999999999994,0.25,-11.439999999999998,70,70,70.0,HIGH
53718,53718,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 03:30:00,63.11,-0.2199999999999988,0.25,-0.8799999999999955,70,10,46.0,MODERATE
53719,53719,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 03:45:00,65.39,2.280000000000001,0.25,9.120000000000005,70,70,70.0,HIGH
53720,53720,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 04:00:00,66.73,1.3400000000000034,0.25,5.360000000000014,70,70,70.0,HIGH
53721,53721,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 04:15:00,68.22,1.4899999999999949,0.25,5.95999999999998,70,70,70.0,HIGH
53722,53722,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 04:30:00,67.12,-1.0999999999999943,0.25,-4.399999999999977,70,70,70.0,HIGH
53723,53723,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 04:45:00,58.01,-9.110000000000008,0.25,-36.440000000000026,70,90,78.0,HIGH
53724,53724,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 05:00:00,62.71,4.700000000000003,0.25,18.80000000000001,70,70,70.0,HIGH
53725,53725,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 05:30:00,64.14,1.4299999999999995,0.5,2.8599999999999994,70,40,58.0,MODERATE
53726,53726,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 05:45:00,62.56,-1.5799999999999983,0.25,-6.319999999999993,70,70,70.0,HIGH
53727,53727,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 06:00:00,59.75,-2.8100000000000023,0.25,-11.240000000000007,70,70,70.0,HIGH
53728,53728,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 06:15:00,55.19,-4.560000000000002,0.25,-18.24000000000001,70,70,70.0,HIGH
53729,53729,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 06:30:00,54.57,-0.6199999999999974,0.25,-2.4799999999999898,70,40,58.0,MODERATE
53730,53730,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 06:45:00,51.3,-3.270000000000003,0.25,-13.080000000000013,70,70,70.0,HIGH
53731,53731,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 07:00:00,44.57,-6.729999999999997,0.25,-26.919999999999987,70,70,70.0,HIGH
53732,53732,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 07:15:00,43.93,-0.6400000000000006,0.25,-2.5600000000000023,70,40,58.0,MODERATE
53733,53733,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 07:30:00,44.29,0.3599999999999994,0.25,1.4399999999999975,70,40,58.0,MODERATE
53734,53734,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 07:45:00,41.52,-2.769999999999996,0.25,-11.079999999999984,70,70,70.0,HIGH
53735,53735,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 08:00:00,44.15,2.6299999999999955,0.25,10.519999999999982,70,70,70.0,HIGH
53736,53736,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 08:15:00,42.06,-2.0899999999999963,0.25,-8.359999999999985,70,70,70.0,HIGH
53737,53737,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 08:30:00,40.77,-1.2899999999999991,0.25,-5.159999999999997,70,70,70.0,HIGH
53738,53738,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 08:45:00,41.66,0.8899999999999935,0.25,3.559999999999974,70,40,58.0,MODERATE
53739,53739,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 09:00:00,43.39,1.730000000000004,0.25,6.920000000000016,70,70,70.0,HIGH
53740,53740,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 09:15:00,45.83,2.4399999999999977,0.25,9.759999999999993,70,70,70.0,HIGH
53741,53741,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 09:30:00,42.71,-3.119999999999997,0.25,-12.47999999999999,70,70,70.0,HIGH
53742,53742,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 09:45:00,44.83,2.119999999999997,0.25,8.47999999999999,70,70,70.0,HIGH
53743,53743,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 10:00:00,42.88,-1.949999999999996,0.25,-7.799999999999983,70,70,70.0,HIGH
53744,53744,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 10:15:00,45.7,2.8200000000000003,0.25,11.28,70,70,70.0,HIGH
53745,53745,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 10:30:00,45.58,-0.1200000000000045,0.25,-0.4800000000000182,70,10,46.0,MODERATE
53746,53746,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 10:45:00,44.63,-0.9499999999999956,0.25,-3.799999999999983,70,40,58.0,MODERATE
53747,53747,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 11:00:00,46.48,1.8499999999999943,0.25,7.399999999999977,70,70,70.0,HIGH
53748,53748,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 11:15:00,45.55,-0.9299999999999996,0.25,-3.719999999999999,70,40,58.0,MODERATE
53749,53749,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 11:30:00,44.72,-0.8299999999999983,0.25,-3.319999999999993,70,40,58.0,MODERATE
53750,53750,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 11:45:00,45.68,0.9600000000000009,0.25,3.8400000000000034,70,40,58.0,MODERATE
53751,53751,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 12:00:00,43.23,-2.450000000000003,0.25,-9.800000000000011,70,70,70.0,HIGH
53752,53752,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 12:15:00,43.65,0.4200000000000017,0.25,1.6800000000000068,70,40,58.0,MODERATE
53753,53753,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 12:30:00,42.7,-0.9499999999999956,0.25,-3.799999999999983,70,40,58.0,MODERATE
53754,53754,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 12:45:00,41.5,-1.2000000000000028,0.25,-4.800000000000011,70,70,70.0,HIGH
53755,53755,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 13:00:00,43.3,1.7999999999999972,0.25,7.199999999999989,70,70,70.0,HIGH
53756,53756,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 13:15:00,44.01,0.7100000000000009,0.25,2.8400000000000034,70,40,58.0,MODERATE
53757,53757,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 13:30:00,43.51,-0.5,0.25,-2.0,70,40,58.0,MODERATE
53758,53758,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 13:45:00,48.75,5.240000000000002,0.25,20.960000000000008,70,70,70.0,HIGH
53759,53759,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 14:00:00,49.33,0.5799999999999983,0.25,2.319999999999993,70,40,58.0,MODERATE
53760,53760,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 14:15:00,47.34,-1.9899999999999949,0.25,-7.9599999999999795,70,70,70.0,HIGH
53761,53761,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 14:30:00,51.16,3.819999999999993,0.25,15.279999999999973,70,70,70.0,HIGH
53762,53762,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 14:45:00,66.69,15.53,0.25,62.120000000000005,70,90,78.0,HIGH
53763,53763,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 15:00:00,67.0,0.3100000000000023,0.25,1.240000000000009,70,40,58.0,MODERATE
53764,53764,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 15:15:00,65.71,-1.2900000000000065,0.25,-5.160000000000025,70,70,70.0,HIGH
53765,53765,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 15:30:00,65.77,0.0600000000000022,0.25,0.2400000000000091,70,10,46.0,MODERATE
53766,53766,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 15:45:00,66.84,1.0700000000000074,0.25,4.28000000000003,70,70,70.0,HIGH
53767,53767,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 16:00:00,65.95,-0.8900000000000006,0.25,-3.5600000000000023,70,40,58.0,MODERATE
53768,53768,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 16:15:00,68.17,2.219999999999999,0.25,8.879999999999995,70,70,70.0,HIGH
53769,53769,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 16:30:00,66.72,-1.4500000000000028,0.25,-5.800000000000011,70,70,70.0,HIGH
53770,53770,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 16:45:00,84.92,18.200000000000003,0.25,72.80000000000001,70,90,78.0,HIGH
53771,53771,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 17:00:00,83.03,-1.8900000000000008,0.25,-7.560000000000002,70,70,70.0,HIGH
53772,53772,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 17:15:00,82.15,-0.8799999999999955,0.25,-3.519999999999982,70,40,58.0,MODERATE
53773,53773,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 17:30:00,81.82,-0.3300000000000125,0.25,-1.32000000000005,70,40,58.0,MODERATE
53774,53774,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 17:45:00,98.27,16.450000000000003,0.25,65.80000000000001,70,90,78.0,HIGH
53775,53775,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 18:00:00,99.37,1.1000000000000083,0.25,4.400000000000034,70,70,70.0,HIGH
53776,53776,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 18:15:00,95.78,-3.5900000000000034,0.25,-14.360000000000014,70,70,70.0,HIGH
53777,53777,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 18:30:00,95.09,-0.6899999999999977,0.25,-2.759999999999991,70,40,58.0,MODERATE
53778,53778,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 18:45:00,95.94,0.8499999999999943,0.25,3.3999999999999773,70,40,58.0,MODERATE
53779,53779,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 19:00:00,94.3,-1.6400000000000006,0.25,-6.560000000000002,70,70,70.0,HIGH
53780,53780,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 19:15:00,97.87,3.5700000000000074,0.25,14.28000000000003,70,70,70.0,HIGH
53781,53781,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 19:30:00,96.07,-1.8000000000000114,0.25,-7.2000000000000455,70,70,70.0,HIGH
53782,53782,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 19:45:00,89.92,-6.149999999999992,0.25,-24.59999999999997,70,70,70.0,HIGH
53783,53783,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 20:00:00,93.76,3.8400000000000034,0.25,15.360000000000014,70,70,70.0,HIGH
53784,53784,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 20:15:00,96.96,3.1999999999999886,0.25,12.799999999999956,70,70,70.0,HIGH
53785,53785,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 20:30:00,96.87,-0.0899999999999892,0.25,-0.3599999999999568,70,10,46.0,MODERATE
53786,53786,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 20:45:00,100.51,3.640000000000001,0.25,14.560000000000002,70,70,70.0,HIGH
53787,53787,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 21:00:00,95.8,-4.710000000000008,0.25,-18.840000000000032,70,70,70.0,HIGH
53788,53788,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 21:15:00,97.51,1.710000000000008,0.25,6.840000000000032,70,70,70.0,HIGH
53789,53789,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 21:30:00,93.46,-4.050000000000011,0.25,-16.200000000000045,70,70,70.0,HIGH
53790,53790,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 21:45:00,92.63,-0.8299999999999983,0.25,-3.319999999999993,70,40,58.0,MODERATE
53791,53791,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 22:00:00,91.16,-1.4699999999999989,0.25,-5.879999999999996,70,70,70.0,HIGH
53792,53792,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 22:15:00,95.88,4.719999999999999,0.25,18.879999999999995,70,70,70.0,HIGH
53793,53793,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 22:30:00,93.31,-2.569999999999993,0.25,-10.279999999999973,70,70,70.0,HIGH
53794,53794,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 22:45:00,90.97,-2.3400000000000034,0.25,-9.360000000000014,70,70,70.0,HIGH
53795,53795,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 23:00:00,92.89,1.9200000000000017,0.25,7.680000000000007,70,70,70.0,HIGH
53796,53796,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 23:15:00,78.51,-14.379999999999995,0.25,-57.51999999999998,70,90,78.0,HIGH
53797,53797,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 23:30:00,76.8,-1.710000000000008,0.25,-6.840000000000032,70,70,70.0,HIGH
53798,53798,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-11 23:45:00,79.72,2.9200000000000017,0.25,11.680000000000009,70,70,70.0,HIGH
53799,53799,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 00:00:00,80.12,0.4000000000000057,0.25,1.6000000000000227,70,40,58.0,MODERATE
53800,53800,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 00:15:00,71.01,-9.11,0.25,-36.44,70,90,78.0,HIGH
53801,53801,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 00:30:00,65.58,-5.430000000000007,0.25,-21.720000000000027,70,70,70.0,HIGH
53802,53802,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 00:45:00,63.47,-2.1099999999999994,0.25,-8.439999999999998,70,70,70.0,HIGH
53803,53803,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 01:00:00,62.44,-1.0300000000000011,0.25,-4.1200000000000045,70,70,70.0,HIGH
53804,53804,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 01:15:00,64.2,1.7600000000000051,0.25,7.0400000000000205,70,70,70.0,HIGH
53805,53805,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 01:30:00,66.23,2.030000000000001,0.25,8.120000000000005,70,70,70.0,HIGH
53806,53806,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-07-12 01:45:00,65.75,-0.480000000000004,0.25,-1.920000000000016,70,40,58.0,MODERATE
