facility_id,facility_display_name,pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,latitude,longitude,coordinate_source,coordinate_confidence
FACILITY_7890253,4,7890253,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Khunana,Khunana,Ghat,,,MISSING,MISSING
FACILITY_2310885,7,2310885,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Sankot,Sankot,Narayanbagar,,,MISSING,MISSING
FACILITY_8498572,7,8498572,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Nauti,Nauti,Karnaprayag,,,MISSING,MISSING
FACILITY_6719352,1,6719352,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gerur,Gerud,Tharali,,,MISSING,MISSING
FACILITY_2247655,4,2247655,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Singhdhaar Ward No.4,,,,,,MISSING,MISSING
FACILITY_9102550,7,9102550,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jhirkoti,Jhirkoti,Karnaprayag,,,MISSING,MISSING
FACILITY_7869219,1,7869219,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Paithani,Paithani,Narayanbagar,,,MISSING,MISSING
FACILITY_4128417,1,4128417,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jhirkoti,Jhirkoti,Karnaprayag,,,MISSING,MISSING
FACILITY_4854129,1,4854129,UTTARAKHAND,CHAMOLI,THARALI,1,,,Jola,Joula Budjola,Tharali,,,MISSING,MISSING
FACILITY_4661408,1,4661408,UTTARAKHAND,CHAMOLI,THARALI,1,,,Bunga,Kuridhar,Sult,,,MISSING,MISSING
FACILITY_5406305,1,5406305,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Taituna,Teituda,Gairsain,,,MISSING,MISSING
FACILITY_9911458,1,9911458,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Jalam,Jelam,Joshimath,,,MISSING,MISSING
FACILITY_4843996,1,4843996,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Khainuri,Khainuri,Dasholi,,,MISSING,MISSING
FACILITY_2258670,1,2258670,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Sunil Ward No.7,,,,,,MISSING,MISSING
FACILITY_5905077,1,5905077,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kanda Maikhura,Kanda Maikhura,Karnaprayag,,,MISSING,MISSING
FACILITY_1963130,1,1963130,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kwagar Lagga Top,Bhatoli Ujjwalpur,Karnaprayag,,,MISSING,MISSING
FACILITY_1738465,1,1738465,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chhenkuda,Chhekura,Narayanbagar,,,MISSING,MISSING
FACILITY_6004269,1,6004269,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Jhiloti,Jhiloti,Pokhari,,,MISSING,MISSING
FACILITY_3953329,1,3953329,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Eda Badhaani Ward No.2,,,,,,MISSING,MISSING
FACILITY_1758912,1,1758912,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Saring Gaon,Diwadhar,Gairsain,,,MISSING,MISSING
FACILITY_5274148,6,5274148,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Narayan Bagad,Narayan Bagar,Narayanbagar,,,MISSING,MISSING
FACILITY_6726230,2,6726230,UTTARAKHAND,CHAMOLI,DASHOLI,2,PIPALKOTI-Town Panchayat,Peepalkoti (NP)- Batula-Mayapur Ward No.4,,,,,,MISSING,MISSING
FACILITY_8326723,1,8326723,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Bunga,Boonga,Narayanbagar,,,MISSING,MISSING
FACILITY_7281157,1,7281157,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kevar Talla,Kewar Malla,Narayanbagar,,,MISSING,MISSING
FACILITY_2118344,1,2118344,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Devpuri,Devpuri,Gairsain,,,MISSING,MISSING
FACILITY_2465804,7,2465804,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sarpani,Sarpani,Ghat,,,MISSING,MISSING
FACILITY_2325909,2,2325909,UTTARAKHAND,CHAMOLI,THARALI,1,,,Kulsari,Kulsari,Tharali,,,MISSING,MISSING
FACILITY_2995074,4,2995074,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kamyar,Salla Retoli,Dasholi,,,MISSING,MISSING
FACILITY_2548990,5,2548990,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kaub,Kaub,Narayanbagar,,,MISSING,MISSING
FACILITY_8268540,4,8268540,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Harmal,Harmal,Dewal,,,MISSING,MISSING
FACILITY_3412381,4,3412381,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Suiyya,Suieya,Dewal,,,MISSING,MISSING
FACILITY_6894529,4,6894529,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sema,Sema,Ghat,,,MISSING,MISSING
FACILITY_3848816,4,3848816,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Ropa,Ropa,Dasholi,,,MISSING,MISSING
FACILITY_7214177,1,7214177,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kharkholi,Khadgoli,Karnaprayag,,,MISSING,MISSING
FACILITY_3144363,1,3144363,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Syuna,Syuna,Dasholi,,,MISSING,MISSING
FACILITY_6429263,1,6429263,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Payya Chormi,Baragaon,Joshimath,,,MISSING,MISSING
FACILITY_6814163,1,6814163,UTTARAKHAND,CHAMOLI,THARALI,1,,,Dharwaram,Dharbaram,Tharali,,,MISSING,MISSING
FACILITY_3323376,1,3323376,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Lata,Lata,Joshimath,,,MISSING,MISSING
FACILITY_1126996,1,1126996,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kotha,Kota,Gairsain,,,MISSING,MISSING
FACILITY_1797898,1,1797898,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Dwing,Dwing Tapaun,Joshimath,,,MISSING,MISSING
FACILITY_7507974,1,7507974,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Palwara Laga Odar,Palwara,Dewal,,,MISSING,MISSING
FACILITY_8296114,1,8296114,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kalsir,Kalsir,Pokhari,,,MISSING,MISSING
FACILITY_3413183,1,3413183,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Andrapa,Andrapa,Gairsain,,,MISSING,MISSING
FACILITY_2494514,1,2494514,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pagnau,Pagno,Joshimath,,,MISSING,MISSING
FACILITY_1659652,1,1659652,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Salud,Salud Dungra,Joshimath,,,MISSING,MISSING
FACILITY_8402256,1,8402256,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Sunil Ward No.7,,,,,,MISSING,MISSING
FACILITY_6846802,1,6846802,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Balan Chack Bhrikuti,Balan,Dewal,,,MISSING,MISSING
FACILITY_6351958,1,6351958,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Koliyana Ward No. 5,,,,,,MISSING,MISSING
FACILITY_7749304,1,7749304,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Malai,Malai,Gairsain,,,MISSING,MISSING
FACILITY_4760414,1,4760414,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bura,Bura,Ghat,,,MISSING,MISSING
FACILITY_5669468,2,5669468,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Silkhola Laga Ichchholi,Dewal (Selkhola),Dewal,,,MISSING,MISSING
FACILITY_7911226,4,7911226,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Kandai,Kandai,Dewal,,,MISSING,MISSING
FACILITY_1569985,7,1569985,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Beena,Beena,Dhauladevi,,,MISSING,MISSING
FACILITY_3567829,1,3567829,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Raduva,Raduwa,Pokhari,,,MISSING,MISSING
FACILITY_8804136,1,8804136,UTTARAKHAND,CHAMOLI,THARALI,1,,,Suna,Soona,Tharali,,,MISSING,MISSING
FACILITY_7054889,4,7054889,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Charkhilgwar,Sunak,Karnaprayag,,,MISSING,MISSING
FACILITY_4679673,4,4679673,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kot,Kot,Gairsain,,,MISSING,MISSING
FACILITY_4116285,4,4116285,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chopata,Chopta,Narayanbagar,,,MISSING,MISSING
FACILITY_9671263,5,9671263,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Nauti,Nauti,Karnaprayag,,,MISSING,MISSING
FACILITY_5192250,7,5192250,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Jhijhoni,Jhinjhoni,Narayanbagar,,,MISSING,MISSING
FACILITY_4304615,4,4304615,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Trishula,Trishula,Pokhari,,,MISSING,MISSING
FACILITY_9400910,4,9400910,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kunkuli,Bairagana,Dasholi,,,MISSING,MISSING
FACILITY_1414405,5,1414405,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Silapata,Langtain (Silpata),Gairsain,,,MISSING,MISSING
FACILITY_1303435,4,1303435,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gumad Laga Gerud,Gudam,Tharali,,,MISSING,MISSING
FACILITY_3416496,5,3416496,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kamera,Kameda(Choki),Karnaprayag,,,MISSING,MISSING
FACILITY_9792384,2,9792384,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Panti,Panti,Narayanbagar,,,MISSING,MISSING
FACILITY_3687401,1,3687401,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kathur,Kathud,Dasholi,,,MISSING,MISSING
FACILITY_9525262,1,9525262,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Randoli,Randoli,Gairsain,,,MISSING,MISSING
FACILITY_9650827,1,9650827,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Chaudali,Chaundali,Karnaprayag,,,MISSING,MISSING
FACILITY_7328915,1,7328915,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Senji Ward No. 7,,,,,,MISSING,MISSING
FACILITY_8355171,1,8355171,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dugalwali,Dhungalwali,Karnaprayag,,,MISSING,MISSING
FACILITY_9152790,1,9152790,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Darmi,Ganai,Joshimath,,,MISSING,MISSING
FACILITY_7493766,1,7493766,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Tajpur Laga Kandai,Tajpur,Dewal,,,MISSING,MISSING
FACILITY_9057715,2,9057715,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Naigwaad Ward No.8,,,,,,MISSING,MISSING
FACILITY_3216315,1,3216315,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Nalgaon Sirgur,Nal Gaon,Narayanbagar,,,MISSING,MISSING
FACILITY_7480035,1,7480035,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dhanai Laga,Dhanai,Karnaprayag,,,MISSING,MISSING
FACILITY_2060347,1,2060347,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Godi Giwala,Godi Giwala,Pokhari,,,MISSING,MISSING
FACILITY_7610348,1,7610348,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Dhamak,Dhamak,Pokhari,,,MISSING,MISSING
FACILITY_3860816,1,3860816,UTTARAKHAND,CHAMOLI,THARALI,2,Tharali-Town Panchayat,Tharali (NP) - Devrada Ward No. 2,,,,,,MISSING,MISSING
FACILITY_8170979,2,8170979,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Mehal Chauri,Mehal Chauri,Gairsain,,,MISSING,MISSING
FACILITY_6130930,1,6130930,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chopata,Chopta,Narayanbagar,,,MISSING,MISSING
FACILITY_6267208,1,6267208,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Sarna,Sharana,Pokhari,,,MISSING,MISSING
FACILITY_9829271,1,9829271,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pandukaswar,Pandukeshar,Joshimath,,,MISSING,MISSING
FACILITY_2984786,1,2984786,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Lower Bazaar Ward No.5,,,,,,MISSING,MISSING
FACILITY_1030091,1,1030091,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Sunabhi,Sunbhi,Narayanbagar,,,MISSING,MISSING
FACILITY_3625401,4,3625401,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Hans Koti,Hanskoti,Narayanbagar,,,MISSING,MISSING
FACILITY_1718762,7,1718762,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Thaing,Theing,Joshimath,,,MISSING,MISSING
FACILITY_3092843,4,3092843,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Sarkot,Sarkot,Gairsain,,,MISSING,MISSING
FACILITY_3347368,4,3347368,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Angtoli,Angtoli,Narayanbagar,,,MISSING,MISSING
FACILITY_6979163,4,6979163,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Banswara,Banswada,Ghat,,,MISSING,MISSING
FACILITY_1933958,5,1933958,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kunigar Malli,Kunigad Malli,Gairsain,,,MISSING,MISSING
FACILITY_8597625,4,8597625,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Gugali,Gugali,Augustmuni,,,MISSING,MISSING
FACILITY_2808694,5,2808694,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Panchali,Panchali,Gairsain,,,MISSING,MISSING
FACILITY_9053056,1,9053056,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Lasi,Lasee,Dasholi,,,MISSING,MISSING
FACILITY_8578560,1,8578560,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kanol,Kanol,Ghat,,,MISSING,MISSING
FACILITY_1022466,1,1022466,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Dhak,Dhak,Joshimath,,,MISSING,MISSING
FACILITY_6263131,1,6263131,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Tangni Malli,Tangani Malli,Joshimath,,,MISSING,MISSING
FACILITY_1489194,1,1489194,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Dharkot Laga Suiyya,Dharkot Suiya,Dewal,,,MISSING,MISSING
FACILITY_5553910,1,5553910,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Palla,Jakhola,Joshimath,,,MISSING,MISSING
FACILITY_7665940,1,7665940,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Seeri,Siri,Narayanbagar,,,MISSING,MISSING
FACILITY_3247776,1,3247776,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Maikholi,Maikholi,Gairsain,,,MISSING,MISSING
FACILITY_8383272,1,8383272,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kandari Khor,Kandari Khor,Gairsain,,,MISSING,MISSING
FACILITY_2777635,1,2777635,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sutol,Sutol,Ghat,,,MISSING,MISSING
FACILITY_6779996,1,6779996,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Kalgoth,Kalgoth,Joshimath,,,MISSING,MISSING
FACILITY_1688315,1,1688315,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chidanga Talla,Chidinga Talla,Narayanbagar,,,MISSING,MISSING
FACILITY_4352601,1,4352601,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Pilang Chatoli,Pilang,Dasholi,,,MISSING,MISSING
FACILITY_3079887,2,3079887,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Silkhola Laga Ichchholi,Dewal (Selkhola),Dewal,,,MISSING,MISSING
FACILITY_2852155,2,2852155,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kot,Kot,Gairsain,,,MISSING,MISSING
FACILITY_9905861,5,9905861,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) -Shail, Basantpur Ghali Ward No.3",,,,,,MISSING,MISSING
FACILITY_5714816,1,5714816,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Gulabkoti,Gulab Koti,Joshimath,,,MISSING,MISSING
FACILITY_1307651,1,1307651,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Mandal,Mandal,Dasholi,,,MISSING,MISSING
FACILITY_7970995,5,7970995,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Pajyana,Panjyana,Gairsain,,,MISSING,MISSING
FACILITY_3447894,4,3447894,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Semdugara,Semdungra,Dasholi,,,MISSING,MISSING
FACILITY_3783467,7,3783467,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Chula,Chula,Karnaprayag,,,MISSING,MISSING
FACILITY_3499661,8,3499661,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kafoli Malli,Kafoli,Narayanbagar,,,MISSING,MISSING
FACILITY_4855932,5,4855932,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Gauhana,Gauna,Dasholi,,,MISSING,MISSING
FACILITY_6479396,1,6479396,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Langsi,Langasi,Joshimath,,,MISSING,MISSING
FACILITY_1606632,1,1606632,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Luntara,Luntara,Ghat,,,MISSING,MISSING
FACILITY_6407718,1,6407718,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kandalaga Kwidhi,Kanda,Pokhari,,,MISSING,MISSING
FACILITY_1943144,1,1943144,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Mona Gwar,Angtoli,Narayanbagar,,,MISSING,MISSING
FACILITY_9202938,1,9202938,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Pana,Pana,Dasholi,,,MISSING,MISSING
FACILITY_9089261,1,9089261,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Gogana Talla,Gogna Malla,Gairsain,,,MISSING,MISSING
FACILITY_7631149,8,7631149,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Gairwaram,Gair Baram,Narayanbagar,,,MISSING,MISSING
FACILITY_4427191,1,4427191,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Chamoli Chetrapaal Ward No.11,,,,,,MISSING,MISSING
FACILITY_7118372,1,7118372,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sainu,Seinu,Karnaprayag,,,MISSING,MISSING
FACILITY_1772679,1,1772679,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bandwara,Banadwara,Dasholi,,,MISSING,MISSING
FACILITY_1133942,1,1133942,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gwaldam State,Gwaldam,Tharali,,,MISSING,MISSING
FACILITY_1267991,1,1267991,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Mason,Mason,Dasholi,,,MISSING,MISSING
FACILITY_1118379,1,1118379,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Ganai,Ganai,Joshimath,,,MISSING,MISSING
FACILITY_9131596,1,9131596,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kothara,Kothra,Narayanbagar,,,MISSING,MISSING
FACILITY_4206155,1,4206155,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dothla,Dothla,Karnaprayag,,,MISSING,MISSING
FACILITY_1116139,1,1116139,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Dhogarikandai,Dogdi Kandaie,Dasholi,,,MISSING,MISSING
FACILITY_1961414,1,1961414,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Ravigram Ward No.9,,,,,,MISSING,MISSING
FACILITY_4898449,2,4898449,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Narayan Bagad,Narayan Bagar,Narayanbagar,,,MISSING,MISSING
FACILITY_5582604,2,5582604,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pandukaswar,Pandukeshar,Joshimath,,,MISSING,MISSING
FACILITY_2917374,1,2917374,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Maltura,Maltura,Narayanbagar,,,MISSING,MISSING
FACILITY_6310921,1,6310921,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Hat,Hat,Dasholi,,,MISSING,MISSING
FACILITY_2915212,2,2915212,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) -Panaai Talli, Palsaari Ward No.4",,,,,,MISSING,MISSING
FACILITY_5404364,4,5404364,UTTARAKHAND,CHAMOLI,POKHARI,2,POKHRI-Town Panchayat,Pokhri (NP) -Pokhri Lower Ward No. 2,,,,,,MISSING,MISSING
FACILITY_6117397,5,6117397,UTTARAKHAND,CHAMOLI,THARALI,1,,,Sunaun,Sunau Talla,Tharali,,,MISSING,MISSING
FACILITY_6777908,4,6777908,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Painka-Maarwaadi Ward No.2,,,,,,MISSING,MISSING
FACILITY_2194884,4,2194884,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Parnmati,Kanol,Ghat,,,MISSING,MISSING
FACILITY_9872013,4,9872013,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Giratoli,Kaflodi,Gairsain,,,MISSING,MISSING
FACILITY_3077101,7,3077101,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Ghuma Khet Malla,Jhumakhet,Gairsain,,,MISSING,MISSING
FACILITY_7185135,8,7185135,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Syuna,Syuna,Dasholi,,,MISSING,MISSING
FACILITY_1400756,1,1400756,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Pyura,Pyura,Gairsain,,,MISSING,MISSING
FACILITY_3559706,4,3559706,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Sainji,Siron,Dasholi,,,MISSING,MISSING
FACILITY_1198343,1,1198343,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Salna Chak Urgam,Lyari Theina,Joshimath,,,MISSING,MISSING
FACILITY_2411900,1,2411900,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Swan Talla,Naini,Narayanbagar,,,MISSING,MISSING
FACILITY_3291016,1,3291016,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Naldhura,Naldhura,Dewal,,,MISSING,MISSING
FACILITY_5963205,1,5963205,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kevar Talla,Kewar Malla,Narayanbagar,,,MISSING,MISSING
FACILITY_4747136,1,4747136,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Math Jhadeta,Math Jhadeta,Dasholi,,,MISSING,MISSING
FACILITY_7486229,1,7486229,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kuneli Laga Marora,Maroda,Gairsain,,,MISSING,MISSING
FACILITY_6004342,1,6004342,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Pagana,Pagna,Dasholi,,,MISSING,MISSING
FACILITY_9950226,1,9950226,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Mana,Mana,Joshimath,,,MISSING,MISSING
FACILITY_7634909,1,7634909,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Panti,Panti,Narayanbagar,,,MISSING,MISSING
FACILITY_3909481,1,3909481,UTTARAKHAND,CHAMOLI,THARALI,1,,,Banoli,Banoli,Dwarahat,,,MISSING,MISSING
FACILITY_3528830,1,3528830,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Rohira,Rohida,Gairsain,,,MISSING,MISSING
FACILITY_5050864,1,5050864,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Bhaduda,Bhaduda,Pokhari,,,MISSING,MISSING
FACILITY_5360420,1,5360420,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Chamoli Chetrapaal Ward No.11,,,,,,MISSING,MISSING
FACILITY_5163264,1,5163264,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kirasal,Kirsal,Gairsain,,,MISSING,MISSING
FACILITY_6215214,1,6215214,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kujasu,Kujasu,Pokhari,,,MISSING,MISSING
FACILITY_5517450,1,5517450,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Chhari Sain,Chhadisen,Gairsain,,,MISSING,MISSING
FACILITY_3914494,11,3914494,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kheti,Kheti,Gairsain,,,MISSING,MISSING
FACILITY_6395467,4,6395467,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Gwad,Jaikandi (Barsoli),Karnaprayag,,,MISSING,MISSING
FACILITY_4270841,4,4270841,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Subhai,Subhai,Joshimath,,,MISSING,MISSING
FACILITY_8492355,7,8492355,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Naigwaad Ward No.8,,,,,,MISSING,MISSING
FACILITY_3820617,4,3820617,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Rohira,Rohida,Gairsain,,,MISSING,MISSING
FACILITY_5571340,1,5571340,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Jakhni,Jakhani,Ghat,,,MISSING,MISSING
FACILITY_4180327,4,4180327,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kimoli,Kimoli,Narayanbagar,,,MISSING,MISSING
FACILITY_5263671,7,5263671,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Sainj,Jakh Patyun,Narayanbagar,,,MISSING,MISSING
FACILITY_3706523,5,3706523,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Nagbugar Urf Farkhet,Nagbagar(Farkhet),Ghat,,,MISSING,MISSING
FACILITY_2854106,4,2854106,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Divadhar,Diwadhar,Gairsain,,,MISSING,MISSING
